阿勒泰的角落,文学,散文,李娟,25.00元,2010-6,万卷出版公司,9.1,(17186人评价),《阿勒泰的角落》是关于新疆的最美丽文字，这是现代版《呼兰河传》。由作者1998-2003年之间陆续完成并在《文汇报》、《南方周末》等发表的短篇散文集结成册。...
我与地坛:史铁生代表作,文学,散文,史铁生,25.00元,2002-5,春风文艺出版社,9.1,(85649人评价),收有“午餐半小时”、“我的遥远的清平湾”、“命若琴弦”、“第一人称”、“两个故事”等15篇史铁生的代表作。
俗女养成记,文学,散文,江鹅,48.00元,2021-10,北京日报出版社,8.4,(4613人评价),豆瓣高分超人气剧集《俗女养成记》同名原著，“陈嘉玲”自传！理直气壮的普普通通，安乐自在的俗女日常，写给每一个普通女孩的情书俗女是一种生活态度，勇敢活出自...
一个人的村庄,文学,散文,刘亮程,68,2022-1,译林出版社,9.2,(191人评价),【编辑推荐】1.中文写作的垂范之作，感动数代人的文化经典：风靡24年，感动8000万人，白岩松、周深、李锐、李娟、韩少功、魏小河……真情推荐，豆瓣万余人8...
必有人重写爱情:北岛作品,文学,诗歌,北岛,78.00元,2022-4,海南出版社,9.4,(355人评价),内容简介：《必有人重写爱情》是著名诗人北岛的作品精选集，46篇经典诗歌与散文作品，呈现诗人、散文家、画者、摄影者北岛的创作全貌。“一诗一文”的编排特色，如...
十扇窗:伟大的诗歌如何改变世界,文学,诗歌,[美]简•赫斯菲尔德,78,2022-4,广西师范大学出版社,9.5,(99人评价),一个真正的诗人，向真正的读者讲述诗歌的意义以及诗歌如何打动我们。美国国家艺术基金奖、古根海姆奖获奖者简•赫斯菲尔德最新诗学散文集，解读伟大的诗歌如何改变世界...
我偏爱读诗的荒谬:现代诗的三十堂课,文学,诗歌,廖伟棠,59.00元,2022-2,一頁folio|北京燕山出版社,8.6,(543人评价),【编辑推荐】💫资深诗人的现代诗入门课，深入浅出地解读当代诗意，以诗的荒谬战胜日常的荒谬资深诗人廖伟棠，出版过十多部个人诗集，斩获数个文学大奖，活跃在中国...
月光落在左手上,文学,诗歌,余秀华,58,2020-9,北京十月文艺出版社,8.6,(3440人评价),◎名人推荐在余秀华的诗里，肉体与灵魂，小我与世界，瞬间与永恒，哲思与情绪，以爆炸般的烈度混合在一起，让你放弃分辨，不管不顾地浮沉在她诗句的洪流中。——学...
我将宇宙随身携带:佩索阿诗集,文学,诗歌,[葡]费尔南多·佩索阿,58.00,2021-6,北京联合出版公司,8.7,(1375人评价),★葡萄牙国宝级诗人佩索阿最重要异名★阿尔贝托·卡埃罗诗歌全收录！★以纯粹的感受把握自然，不思考，是唯一的纯真【编辑推荐】阅读卡埃罗是理解佩索阿的重要...
室内流亡,文学,诗歌,远子,42.00,2022-4-22,北京联合出版公司,8.5,(149人评价),作家远子首部诗集，跨越十年的隐秘书写。记录那些囿于斗室、地铁和格子间的沉思与叹息，描述所有年轻人都经历过却难以言说的诗意瞬间。《室内流亡》以罕见的坦诚刻...
忠贞之夜,文学,诗歌,[美国]露易丝·格丽克,49.00元,2022-3-15,上海人民出版社,7.9,(183人评价),本书获2014年美国国家图书奖。这部诗集展现了继《直到世界反映了灵魂最深层的需要》和《月光的合金》这两本诗集后格丽克的写作风格和成就。诗集包含24首诗，以...
致后代:布莱希特诗选,文学,诗歌,[德]贝托尔特•布莱希特,75,2022-4,北京联合出版公司,9.2,(59人评价),编辑推荐】※不幸消息的通报者对生死问题的小心回答※布莱希特的戏剧作品在世界传播极广，而其诗歌造诣可以与里尔克比肩，是一位不容错过的诗人。※布莱希特以朴...
死亡赋格:保罗·策兰诗精选,文学,诗歌,保罗·策兰,65.00元,2021-1,北京联合出版公司,8.7,(1395人评价),【看点介绍】※最伟大的现代主义抒情诗人之一，里尔克之后最伟大的德语诗人痛饮虚空之物跨越沉默之河锻写血滴般的诗歌※著名诗人、翻译家黄灿然译本呈...
万物静默如谜:辛波斯卡诗选Ⅰ,文学,诗歌,［波］维斯拉瓦·辛波斯卡,48.00元,2016-8,湖南文艺出版社,8.8,(8137人评价),我偏爱写诗的荒谬，胜于不写诗的荒谬。——辛波斯卡1996年诺贝尔文学奖得主辛波斯卡，是当代最为迷人的诗人之一，享有“诗界莫扎特”的美誉。她的诗别具一格，...
帕特森:威廉斯的诗,文学,诗歌,[美国]威廉·卡洛斯·威廉斯,75.00,2022-4,中信出版集团,8.8,(25人评价),【编辑推荐】★美国当代诗歌源头性作品，揭示神秘而神圣的存在★普利策奖、全美图书奖得主，美国后现代主义诗歌鼻祖卡洛斯·威廉斯代表作，国内首次完整译介。★...
二十首情诗和一首绝望的歌,文学,诗歌,[智利]巴勃罗·聂鲁达,39.50元,2014-6,南海出版公司,8.2,(11652人评价),【聂鲁达豆瓣小站：http://site.douban.com/neruda/】生命中只有两样东西不可缺少：诗歌和爱情。送一首诗给你的爱情！★诺贝尔...
爱丽尔,文学,诗歌,[美]西尔维娅·普拉斯,39.80元,2019-9,江苏凤凰文艺出版社,8.2,(885人评价),“20世纪诗坛奇迹”西尔维娅·普拉斯向死而生的暴烈绝唱40首生前未出版珍贵手稿附创作日期，权威译者包慧怡长文译后记和注释，最新完整中文经典版首次出版-...
荒原:艾略特文集·诗歌,文学,诗歌,[英]T·S·艾略特,45.00,2012-7-1,上海译文出版社,8.8,(5517人评价),本书依据费伯出版社1969年出版的《托•斯•艾略特诗歌戏剧全集》中的诗歌部分译出，收录了艾略特的所有诗歌作品，不仅有广为人知的《J•阿尔弗雷德•普鲁弗洛克的...
布劳提根诗选,文学,诗歌,[美国]理查德·布劳提根,45.00元,2019-9,广西师范大学出版社,8.3,(2699人评价),★联邦走马策划★“垮掉派”著名边缘人物，村上春树“一生中反复阅读”的美国作家之一——理查德•布劳提根★惊世诗作。《飞越疯人院》作者肯•克西：“当我们所有...
海子诗全集,文学,诗歌,海子著、西川编,88.00元,2009-3,作家出版社,9.2,(10883人评价),《海子诗全集》收录迄今为止所有发现的海子文学作品。全书以上海三联书店1997年出版的《海子诗全编》为底本，依照时间与类别结合的方式，收入海子的抒情短诗、长诗...
宇宙重建了自身:佩索阿诗精选,文学,诗歌,[葡萄牙]费尔南多·佩索阿,58.00,2022-5,中信出版集团,,(10人评价),“我开始明白我自己，我不存在”★文学世界中的异名之王佩索阿★重量级诗作精选★亚历山大·瑟奇✖️费尔南多·佩索阿本人✖️阿尔瓦罗·德·坎波斯✖️阿尔贝...
写给星期五早上不听海的人:聂鲁达诗歌精选集,文学,诗歌,[智利]巴勃罗·聂鲁达,49,2022-6,南海出版公司,8.4,(22人评价),“写给星期五早上不听海的人：无论被囚禁之人在哪儿，我都会带着流浪的波涛出现。”★聂鲁达研究者马克·埃斯纳领衔编选，呈现诺贝尔文学奖诗人不同时期、不同风格...
诗人十四个,文学,诗歌,黄晓丹,52.00元,2019-7,北京联合出版公司,8.8,(4027人评价),十四位古代诗人和一个现代闯入者一场始于1600年前的诗歌沙龙·七堂围绕“春天”意象与“青春”经验的文学课，以现代心理学解读古代诗人，诗与心灵自由飞...
我的孤独是一座花园:阿多尼斯诗选,文学,诗歌,[叙利亚]阿多尼斯,28.00,2009-3,译林出版社,8.6,(14659人评价),《我的孤独是一座花园》是阿多尼斯作品的首个中译版，收录了诗人从上世纪50年代“最初的诗”到2008年的最新作品，时间跨越半个世纪。
小王子,文学,童话,[法]圣埃克苏佩里,22.00元,2003-8,人民文学出版社,9.1,(690851人评价),小王子是一个超凡脱俗的仙童，他住在一颗只比他大一丁点儿的小行星上。陪伴他的是一朵他非常喜爱的小玫瑰花。但玫瑰花的虚荣心伤害了小王子对她的感情。小王子告别小行...
柳林风声,文学,童话,[英]肯尼斯·格雷厄姆著、克里斯多夫·邓恩绘,78.00元,2017-8,云南美术出版社,8.7,(1218人评价),《柳林风声》是一部以动物为主角的英国经典童话。肯尼斯·格雷厄姆通过典雅的文笔、细致的描写，塑造了性格迥异的四个角色：鼹鼠、水鼠、蛤蟆、老獾，鼹鼠善良温柔，水...
夜莺与玫瑰:王尔德童话全集,文学,童话,[英国]奥斯卡·王尔德,38.00元,2022-5,译林出版社,9.2,(57人评价),【内容介绍】《夜莺与玫瑰：王尔德童话全集》完整收录了王尔德的九篇童话故事，出自其两部童话故事集《快乐王子及其他》和《石榴之屋》。王尔德善于用华丽的笔法和生...
格林童话全集,文学,童话,[德国]格林兄弟,21.45元,1994-11,人民文学出版社,9.0,(85915人评价),"《格林童话全集》是德国民间故事集。由德国的雅各・格林和威廉・格林兄弟根据民间口述材料改写而成。他们搜集、整理、出版这些民间童话的目的，正如威廉所说，是""希望..."
柳林风声,文学,童话,[英]肯尼思·格雷厄姆、[英]E.H.谢泼德,78,2021-5,上海译文出版社,9.0,(1184人评价),《柳林风声》是英国作家肯尼思•格雷厄姆（1859—1932）的代表作，以他讲给天生患有眼疾的儿子的故事为基础创作而成。自1908年出版以来，《柳林风声》收获...
王尔德童话,文学,童话,[英]王尔德,6.00元,2003-6,译林出版社,9.1,(21029人评价),王尔德是19世纪英国最伟大的艺术家之一，以其剧作、诗歌、童话和小说名世。在风流才子那颓废唯美、狷狂放浪的表面姿态下，是一颗纯美纯善，永难泯灭的童心。而这可贵...
绿野仙踪,文学,童话,[美]莱曼·弗兰克·鲍姆,78.00元,2018-3,华东师范大学出版社,9.0,(2271人评价),住在大草原上的小女孩多萝西，因为一次龙卷风突袭，被卷入一个陌生而神奇的国度，好心肠的女巫告诉她，只有奥兹国的大魔法师奥兹才能送她回家。途中，她遇到了想要一...
蛤蟆先生去看心理医生,文学,童话,[英]罗伯特·戴博德,38.00元,2020-8-1,天津人民出版社,8.4,(96141人评价),蛤蟆先生一向爱笑爱闹，如今却一反常态地郁郁寡欢，他一个人躲在屋里，连起床梳洗的力气都没有。朋友们非常担心他，建议他去做心理咨询。在10次心理咨询中，蛤蟆在咨...
夜莺与玫瑰,文学,童话,[英]奥斯卡·王尔德,32,2015-4,浙江文艺出版社,9.0,(11436人评价),除了《小王子》，成人童话我们还看王尔德《夜莺与玫瑰》。第一部真正写给成人看的童话，他第一个提出成人童话概念。王尔德说：“童话不是为儿童而写，是为十八到八...
时间熊，镜子虎和看不见的小猫,文学,童话,范晔、顾湘,79.8元,2022-5,上海人民出版社,9.0,(209人评价),☆《百年孤独》译者、猫科动物之友范晔的首部原创幻想文学作品☆“知名萌宠博主”顾湘绘制治愈系软萌插图☆用小动物的天真融化人类的感伤，给永远是小动物的你...
飞马牌汽车,文学,童话,郑渊洁,12.00元,2005-2,学苑出版社,8.8,(811人评价),内容包括《飞马牌汽车》《马王登基》《金鱼马》《幻影号》四部作品。
格林童话（上下）,文学,童话,[德]格林兄弟,228.00元,2018-5,云南美术出版社,8.7,(808人评价),"译自1857年德语经典第7版。210个童话，全本无删减。新增25篇通行版未收录故事。旅德文泽尔历时9年翻译,比对德文各个版本，为每个故事附上解说，讲述..."
快乐王子,文学,童话,[爱尔兰]奥斯卡·王尔德,23.00元,2010-4-1,上海译文出版社,9.0,(2528人评价),本书收入王尔德两部著名的童话集：《快乐王子集》和《石榴之家》，是唯美主义童话的代表作。作家除遵循一般童话中应有的惩恶扬善、锄强扶弱、劫富济贫以及褒美贬丑等主...
爱丽丝梦游仙境,文学,童话,[英]刘易斯·卡罗尔,32,2017-8,江苏文艺出版社,7.7,(186人评价),一位可爱的英国小女孩爱丽丝在百般无聊之际，发现了一只揣着怀表、会说话的白兔。她追赶着它而不慎掉进了一个兔子洞，由此坠入了神奇的地下世界。在探险的同时不断认识...
